stage,run,success,reached,hold,final_distance_m,max_force_n,fell,steps,stop,actor_profile,student
motor-demo-91260,00120-stop-clear,True,True,50,0.074,0.0,False,516,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00120-stop-corridor,True,True,50,0.085,0.0,False,516,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00265-stop-clear,True,True,50,0.167,0.0,False,397,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00265-stop-corridor,True,True,50,0.178,0.0,False,396,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00399-stop-clear,False,True,0,0.301,0.0,False,600,deadline,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00399-stop-corridor,False,False,0,0.603,3859.99,False,1,contact,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00413-stop-clear,True,True,50,0.196,0.0,False,508,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00413-stop-corridor,False,True,0,0.159,110.47,False,316,contact,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00677-stop-clear,True,True,50,0.234,0.0,False,273,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00677-stop-corridor,True,True,50,0.236,0.0,False,272,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00707-stop-clear,True,True,50,0.087,0.0,False,221,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00707-stop-corridor,True,True,50,0.084,0.0,False,221,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00711-stop-clear,True,True,50,0.008,0.0,False,415,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00711-stop-corridor,True,True,50,0.008,0.0,False,415,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00770-stop-clear,True,True,50,0.149,0.0,False,339,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00770-stop-corridor,True,True,50,0.137,0.0,False,343,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00781-stop-clear,False,False,0,1.044,0.0,False,450,deadline,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00781-stop-corridor,False,False,0,3.685,824.43,False,115,contact,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00801-stop-clear,True,True,50,0.154,0.0,False,561,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00801-stop-corridor,True,True,50,0.16,0.0,False,562,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00908-stop-clear,True,True,50,0.084,0.0,False,223,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00908-stop-corridor,True,True,50,0.081,0.0,False,224,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00976-stop-clear,True,True,50,0.177,0.0,False,383,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91260,00976-stop-corridor,True,True,50,0.171,0.0,False,384,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91261,00413-stop-clear,True,True,50,0.107,0.0,False,389,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91261,00908-stop-clear,True,True,50,0.054,0.0,False,220,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
motor-demo-91261,00908-stop-corridor,True,True,50,0.06,0.0,False,220,goal_hold,motion_full_current_v2,053b1ee2891332210d6a5e9fc17f3f9793eb851515cb0b4fd3a2e1baa53e8811
recovery-v1-91260,00120-stop-clear-t154,True,True,50,0.233,0.0,False,517,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-clear-t257,False,False,0,0.881,0.0,False,575,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-clear-t385,False,False,0,3.169,0.0,False,575,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-clear-t77,True,True,50,0.095,0.0,False,513,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-corridor-t154,True,True,50,0.029,0.0,False,516,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-corridor-t257,False,False,0,0.614,0.0,False,575,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-corridor-t386,False,False,0,2.751,0.0,False,575,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00120-stop-corridor-t77,True,True,50,0.073,0.0,False,517,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-clear-t118,False,False,0,0.516,0.0,False,500,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-clear-t197,False,False,0,0.788,0.0,False,500,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-clear-t295,False,False,0,0.616,0.0,False,500,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-clear-t59,True,True,50,0.161,0.0,False,402,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-corridor-t118,False,False,0,0.726,0.0,False,500,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-corridor-t197,False,False,0,0.723,0.0,False,500,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-corridor-t295,False,False,0,1.145,0.0,False,500,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00265-stop-corridor-t59,True,True,50,0.125,0.0,False,404,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00413-stop-clear-t148,True,True,50,0.093,0.0,False,508,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00413-stop-clear-t248,False,False,0,0.381,0.0,False,600,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00413-stop-clear-t372,False,False,0,0.768,0.0,False,600,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00413-stop-clear-t74,True,True,50,0.18,0.0,False,391,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-clear-t139,True,True,50,0.152,0.0,False,272,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-clear-t208,False,True,0,0.462,0.0,False,350,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-clear-t41,True,True,50,0.168,0.0,False,273,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-clear-t83,True,True,50,0.122,0.0,False,280,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-corridor-t136,False,True,23,0.258,0.0,False,350,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-corridor-t204,False,True,0,0.573,0.0,False,350,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-corridor-t40,True,True,50,0.182,0.0,False,279,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00677-stop-corridor-t81,True,True,50,0.108,0.0,False,273,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-clear-t110,True,True,50,0.029,0.0,False,256,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-clear-t165,True,True,50,0.037,0.0,False,221,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-clear-t33,True,True,50,0.094,0.0,False,221,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-clear-t66,True,True,50,0.062,0.0,False,254,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-corridor-t110,True,True,50,0.179,0.0,False,249,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-corridor-t165,True,True,50,0.177,0.0,False,226,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-corridor-t33,True,True,50,0.077,0.0,False,221,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00707-stop-corridor-t66,True,True,50,0.131,0.0,False,221,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-clear-t124,True,True,50,0.169,0.0,False,415,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-clear-t207,False,False,0,1.398,0.0,False,475,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-clear-t311,False,False,0,1.474,0.0,False,475,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-clear-t62,True,True,50,0.027,0.0,False,415,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-corridor-t124,True,True,50,0.188,0.0,False,415,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-corridor-t207,False,False,0,0.753,0.0,False,475,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-corridor-t311,False,False,0,2.277,127.17,False,239,contact,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00711-stop-corridor-t62,True,True,50,0.02,0.0,False,415,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-clear-t102,True,True,50,0.139,0.0,False,343,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-clear-t170,True,True,50,0.135,0.0,False,337,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-clear-t255,True,True,50,0.178,0.0,False,343,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-clear-t51,True,True,50,0.148,0.0,False,336,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-corridor-t102,True,True,50,0.147,0.0,False,337,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-corridor-t170,True,True,50,0.149,0.0,False,343,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-corridor-t255,False,False,0,0.455,0.0,False,425,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00770-stop-corridor-t51,True,True,50,0.159,0.0,False,336,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-clear-t170,False,False,0,0.587,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-clear-t284,False,False,0,0.602,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-clear-t426,False,False,0,1.863,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-clear-t85,True,True,50,0.241,0.0,False,623,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-corridor-t171,False,False,0,0.447,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-corridor-t285,False,False,0,0.389,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-corridor-t427,False,False,0,0.59,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00801-stop-corridor-t85,False,False,0,0.256,0.0,False,625,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00908-stop-clear-t112,True,True,50,0.044,0.0,False,221,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00908-stop-clear-t168,False,True,0,0.265,0.0,False,350,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00908-stop-clear-t33,True,True,50,0.092,0.0,False,223,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00908-stop-clear-t67,True,True,50,0.1,0.0,False,223,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00908-stop-corridor-t111,True,True,50,0.135,0.0,False,223,goal_hold,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
recovery-v1-91260,00908-stop-corridor-t167,False,True,0,0.681,0.0,False,350,deadline,nav_goal_map_localization_v2,b613bc1f9b6f1e547d7bc669442186cd4c05d20646ef8ad393665a9a28c70e7c
