experiment,cell_id,reference_csv,scene,outcome,accepted,route_axis,station_x_m,station_y_m,commanded_reach_m,executed_reach_m,delivery_residual_mm,reference_frames,executed_frames,endpoint_error_m,schedule_error_p95_m
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_089_crouch_cal3__door_lintel__s00032101__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/adapted.csv,cs_lfh_089_crouch_cal3__door_lintel__s00032101__easy,accepted,1,x,2.3044002056,0.0860527903,1.1725295020057886,1.1918550703154134,19.325568309624728,120,199,0.2804263631779613,0.25193571734484455
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_089_crouch_cal3__door_lintel__s00032101__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/nominal.csv,cs_lfh_089_crouch_cal3__door_lintel__s00032101__easy,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.2616744911836888,3.654991995135415,120,199,0.0865768836835388,0.09885254896992259
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_089_crouch_cal3__ibeam__s00032102__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/adapted.csv,cs_lfh_089_crouch_cal3__ibeam__s00032102__easy,accepted,1,x,2.3044002056,0.0860527903,1.1725295020057886,1.2089139899598154,36.38448795402671,120,199,0.3780558845398567,0.34463660446094513
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_089_crouch_cal3__ibeam__s00032102__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/nominal.csv,cs_lfh_089_crouch_cal3__ibeam__s00032102__easy,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.275981165628413,17.961666439859634,120,199,0.21400392734589452,0.17406478238190864
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_090_crouch_cal3__door_lintel__s00032201__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/adapted.csv,cs_lfh_090_crouch_cal3__door_lintel__s00032201__easy,accepted,1,x,2.1252264977,-0.0675965175,1.2126774110935303,1.2265373176175538,13.859906524023469,120,199,0.30386471026811523,0.30170571557599846
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_090_crouch_cal3__door_lintel__s00032201__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/nominal.csv,cs_lfh_090_crouch_cal3__door_lintel__s00032201__easy,accepted,1,x,2.1252264977,-0.0675965175,1.2966604567935305,1.2803612819780041,-16.299174815526342,120,199,0.1983329245003652,0.1909771222051427
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_090_crouch_cal3__ibeam__s00032202__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/adapted.csv,cs_lfh_090_crouch_cal3__ibeam__s00032202__easy,accepted,1,x,2.1252264977,-0.0675965175,1.2126774110935303,1.230559044912324,17.88163381879371,120,199,0.27052508324814406,0.27046757650239767
E7A_ARCHETYPE_CONTEXT_2026-08-21,cs_lfh_090_crouch_cal3__ibeam__s00032202__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/nominal.csv,cs_lfh_090_crouch_cal3__ibeam__s00032202__easy,accepted,1,x,2.1252264977,-0.0675965175,1.2966604567935305,1.282104606347361,-14.555850446169583,120,199,0.15002048646260183,0.13118097698776102
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_086_crouch_cal3_d0100__door_lintel__s00032001__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__door_lintel__s00032001__hard,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.2054650520578107,-7.284637541555394,120,199,0.3128780065896843,0.3167873945747697
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_086_crouch_cal3_d0100__door_lintel__s00032001__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__door_lintel__s00032001__hard,rejected,0,x,2.0504016876,-0.0145272128,1.296029323999366,1.2476402081588915,-48.38911584047456,120,199,0.06055659447085156,0.20050985063412136
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_086_crouch_cal3_d0100__ibeam__s00032002__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__ibeam__s00032002__hard,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.196316585579599,-16.433104019767164,120,199,0.33356273642307366,0.3489814030054123
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_086_crouch_cal3_d0100__ibeam__s00032002__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__ibeam__s00032002__hard,rejected,0,x,2.0504016876,-0.0145272128,1.296029323999366,1.251802292541262,-44.227031458104136,120,199,0.18288707354461253,0.19269438244594222
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_089_crouch_cal3__door_lintel__s00032101__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/adapted.csv,cs_lfh_089_crouch_cal3__door_lintel__s00032101__hard,accepted,1,x,2.3044002056,0.0860527903,1.1725295020057886,1.1918550703154134,19.325568309624728,120,199,0.2804263631779613,0.25193571734484455
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_089_crouch_cal3__door_lintel__s00032101__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/nominal.csv,cs_lfh_089_crouch_cal3__door_lintel__s00032101__hard,rejected,0,x,2.3044002056,0.0860527903,1.2580194991885534,1.2966177636900726,38.59826450151927,120,199,0.22361624070333988,0.19624402452979486
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_089_crouch_cal3__ibeam__s00032102__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/adapted.csv,cs_lfh_089_crouch_cal3__ibeam__s00032102__hard,accepted,1,x,2.3044002056,0.0860527903,1.1725295020057886,1.2089139899598154,36.38448795402671,120,199,0.3780558845398567,0.34463660446094513
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_089_crouch_cal3__ibeam__s00032102__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/nominal.csv,cs_lfh_089_crouch_cal3__ibeam__s00032102__hard,rejected,0,x,2.3044002056,0.0860527903,1.2580194991885534,1.2972467358100133,39.22723662145988,120,199,0.338078351676306,0.29819001391882155
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_090_crouch_cal3__door_lintel__s00032201__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/adapted.csv,cs_lfh_090_crouch_cal3__door_lintel__s00032201__hard,accepted,1,x,2.1252264977,-0.0675965175,1.2126774110935303,1.2265373176175538,13.859906524023469,120,199,0.30386471026811523,0.30170571557599846
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_090_crouch_cal3__door_lintel__s00032201__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/nominal.csv,cs_lfh_090_crouch_cal3__door_lintel__s00032201__hard,rejected,0,x,2.1252264977,-0.0675965175,1.2966604567935305,1.2911426040088494,-5.517852784681088,120,199,0.5430903954884143,0.5239299322163474
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_090_crouch_cal3__ibeam__s00032202__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/adapted.csv,cs_lfh_090_crouch_cal3__ibeam__s00032202__hard,accepted,1,x,2.1252264977,-0.0675965175,1.2126774110935303,1.230559044912324,17.88163381879371,120,199,0.27052508324814406,0.27046757650239767
E7B_ARCHETYPE_HARD_2026-08-21,cs_lfh_090_crouch_cal3__ibeam__s00032202__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/nominal.csv,cs_lfh_090_crouch_cal3__ibeam__s00032202__hard,rejected,0,x,2.1252264977,-0.0675965175,1.2966604567935305,1.2968269597342372,0.16650294070674754,120,199,0.5774171154436365,0.5510143508936811
E7C_REPLACEMENT_EASY_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__easy,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.226123216743397,13.37352714403095,120,199,0.24581118628874507,0.25624788100548745
E7C_REPLACEMENT_EASY_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__easy,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2890696643940522,-6.9596596053138615,120,199,0.037061772371716,0.06506581799234804
E7C_REPLACEMENT_HARD_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__hard,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.226123216743397,13.37352714403095,120,199,0.24581118628874507,0.25624788100548745
E7C_REPLACEMENT_HARD_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel__s00032301__hard,rejected,0,x,2.0504016876,-0.0145272128,1.296029323999366,1.259948991606751,-36.0803323926151,120,199,0.33154050208606795,0.35615683223861083
E9A_MOTION_SCENE_CALIBRATION_2026-08-21,lfh_fresh_curve__empty__adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_3d_loop/pair/adapted.csv,screen_empty,rejected,0,y,1.5979771614,-1.2985413074,1.1874291065846827,1.197326700970306,9.89759438562321,120,199,0.37573351574195807,0.4102067169672838
E9A_MOTION_SCENE_CALIBRATION_2026-08-21,lfh_fresh_curve__empty__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_3d_loop/pair/nominal.csv,screen_empty,accepted,1,y,1.5979771614,-1.2985413074,1.2802597691664899,1.2603368623615974,-19.922906804892506,120,199,0.0837690602895232,0.11147086667859936
EMPTY_ROOM_PROBES_V5_2026-08-20,lfh_089_arm_tuck_left__probe_adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_probe_candidates/lfh_089_arm_tuck_left__adapted.csv,screen_empty,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.267164450488154,9.14495129960069,120,199,0.11753691568000908,0.07894372117522035
EMPTY_ROOM_PROBES_V5_2026-08-20,lfh_089_arm_tuck_left__probe_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_probe_candidates/lfh_089_arm_tuck_left__nominal.csv,screen_empty,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.269017920312995,10.998421124441604,120,199,0.1323940472122556,0.09006603563253225
EMPTY_ROOM_PROBES_V5_2026-08-20,lfh_092_arm_tuck_right__probe_adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_probe_candidates/lfh_092_arm_tuck_right__adapted.csv,screen_empty,accepted,1,y,1.5345925093,-1.5767343044,1.2628986747936743,1.2652286588505484,2.3299840568740127,120,199,0.17581507550148984,0.1417156353491269
EMPTY_ROOM_PROBES_V5_2026-08-20,lfh_092_arm_tuck_right__probe_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_probe_candidates/lfh_092_arm_tuck_right__nominal.csv,screen_empty,accepted,1,y,1.5345925093,-1.5767343044,1.2628986747936743,1.2664411187188074,3.542443925133032,120,199,0.15716766659686748,0.12948908201957202
EMPTY_ROOM_PROBES_V5_2026-08-20,mf_005_c08__probe_adapted,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_crouch08.csv,screen_empty,rejected,0,x,2.21676,-0.192967,1.2074328397948506,1.2273892090367222,19.956369241871606,120,199,0.3962314612818543,0.3776083077015626
EMPTY_ROOM_PROBES_V5_2026-08-20,mf_005_c08__probe_nominal,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,screen_empty,accepted,1,x,2.21676,-0.192967,1.3051409640637959,1.298856276990348,-6.28468707344787,120,199,0.2328680098610037,0.20524459134679177
